order,ptype,vars,elapsed,env,ide
617,splom,6,0.502012968,mac,RStudio
618,splom,7,0.609411001,mac,RStudio
619,splom,8,0.744719982,mac,RStudio
620,splom,9,0.842304945,mac,RStudio
621,splom,10,0.992418051,mac,RStudio
622,splom,2,0.158393145,mac,RStudio
623,splom,3,0.23387599,mac,RStudio
624,splom,4,0.30578804,mac,RStudio
625,splom,5,0.419430971,mac,RStudio
626,splom,6,0.506829023,mac,RStudio
627,splom,7,0.61507988,mac,RStudio
628,splom,8,0.748458862,mac,RStudio
629,splom,9,0.858726025,mac,RStudio
630,splom,10,1.027489185,mac,RStudio
631,splom,2,0.183589935,mac,RStudio
632,splom,3,0.265224934,mac,RStudio
633,splom,4,0.29582119,mac,RStudio
634,splom,5,0.396301985,mac,RStudio
635,splom,6,0.505455017,mac,RStudio
636,splom,7,0.606575966,mac,RStudio
637,splom,8,0.70909214,mac,RStudio
638,splom,9,0.843825817,mac,RStudio
639,splom,10,1.097716093,mac,RStudio
640,splom,2,0.167976856,mac,RStudio
641,splom,3,0.237802982,mac,RStudio
642,splom,4,0.327719212,mac,RStudio
643,splom,5,0.393601894,mac,RStudio
644,splom,6,0.512796164,mac,RStudio
645,splom,7,0.62032795,mac,RStudio
646,splom,8,0.747377157,mac,RStudio
647,splom,9,0.844810963,mac,RStudio
648,splom,10,0.989116907,mac,RStudio
649,splom,2,0.166861057,mac,RStudio
650,splom,3,0.231956005,mac,RStudio
651,splom,4,0.32457304,mac,RStudio
652,splom,5,0.411854982,mac,RStudio
653,splom,6,0.526365042,mac,RStudio
654,splom,7,0.643923998,mac,RStudio
655,splom,8,0.769429207,mac,RStudio
656,splom,9,0.889493942,mac,RStudio
657,splom,10,0.986664057,mac,RStudio
658,splom,2,0.17988801,mac,RStudio
659,splom,3,0.242316961,mac,RStudio
660,splom,4,0.299986839,mac,RStudio
661,splom,5,0.40850997,mac,RStudio
662,splom,6,0.498917818,mac,RStudio
663,splom,7,0.61502099,mac,RStudio
664,splom,8,0.74744606,mac,RStudio
665,splom,9,0.899565935,mac,RStudio
666,splom,10,1.019901037,mac,RStudio
667,splom,2,0.165347099,mac,RStudio
668,splom,3,0.238492966,mac,RStudio
669,splom,4,0.340390921,mac,RStudio
670,splom,5,0.406538963,mac,RStudio
671,splom,6,0.556217194,mac,RStudio
672,splom,7,0.655014038,mac,RStudio
673,splom,8,0.765437841,mac,RStudio
674,splom,9,0.865396976,mac,RStudio
675,splom,10,1.036340952,mac,RStudio
676,splom,2,0.1673491,mac,RStudio
677,splom,3,0.240396023,mac,RStudio
678,splom,4,0.325397968,mac,RStudio
679,splom,5,0.405255079,mac,RStudio
680,splom,6,0.543099165,mac,RStudio
681,splom,7,0.628840923,mac,RStudio
682,splom,8,0.753620863,mac,RStudio
683,splom,9,0.922334909,mac,RStudio
684,splom,10,1.091130972,mac,RStudio
685,splom,2,0.172375202,mac,RStudio
686,splom,3,0.23369503,mac,RStudio
687,splom,4,0.340616941,mac,RStudio
688,splom,5,0.406744003,mac,RStudio
689,splom,6,0.522130966,mac,RStudio
690,splom,7,0.655035019,mac,RStudio
691,splom,8,1.02302599,mac,RStudio
692,splom,9,0.949267149,mac,RStudio
693,splom,10,1.067374945,mac,RStudio
694,splom,2,0.169435978,mac,RStudio
695,splom,3,0.265232086,mac,RStudio
696,splom,4,0.308212996,mac,RStudio
697,splom,5,0.389194012,mac,RStudio
698,splom,6,0.541031837,mac,RStudio
699,splom,7,0.684103012,mac,RStudio
700,splom,8,0.745831013,mac,RStudio
701,splom,9,0.898791075,mac,RStudio
702,splom,10,1.05825305,mac,RStudio
703,splom,2,0.164861917,mac,RStudio
704,splom,3,0.264071941,mac,RStudio
705,splom,4,0.304487944,mac,RStudio
706,splom,5,0.42314291,mac,RStudio
707,splom,6,0.525182962,mac,RStudio
708,splom,7,0.653835773,mac,RStudio
709,splom,8,0.797206163,mac,RStudio
710,splom,9,0.899881124,mac,RStudio
711,splom,10,1.116961956,mac,RStudio
712,splom,2,0.159039974,mac,RStudio
713,splom,3,0.277549028,mac,RStudio
714,splom,4,0.335850954,mac,RStudio
715,splom,5,0.435233831,mac,RStudio
716,splom,6,0.59110117,mac,RStudio
717,splom,7,0.623477936,mac,RStudio
718,splom,8,0.77563405,mac,RStudio
719,splom,9,0.995885134,mac,RStudio
720,splom,10,1.056703091,mac,RStudio
721,splom,2,0.182437897,mac,RStudio
722,splom,3,0.25393486,mac,RStudio
723,splom,4,0.360189915,mac,RStudio
724,splom,5,0.444267988,mac,RStudio
725,splom,6,0.542075872,mac,RStudio
726,splom,7,0.630686045,mac,RStudio
727,splom,8,0.800488949,mac,RStudio
728,splom,9,0.946993828,mac,RStudio
729,splom,10,1.137166977,mac,RStudio
730,splom,2,0.204964876,mac,RStudio
731,splom,3,0.23953414,mac,RStudio
732,splom,4,0.342200041,mac,RStudio
733,splom,5,0.46350193,mac,RStudio
734,splom,6,0.53363204,mac,RStudio
735,splom,7,0.669438839,mac,RStudio
736,splom,8,0.808923006,mac,RStudio
737,splom,9,0.94352293,mac,RStudio
738,splom,10,1.061995029,mac,RStudio
739,splom,2,0.172941208,mac,RStudio
740,splom,3,0.236188889,mac,RStudio
741,splom,4,0.495216131,mac,RStudio
742,splom,5,0.420351982,mac,RStudio
743,splom,6,0.593902111,mac,RStudio
744,splom,7,0.673758984,mac,RStudio
745,splom,8,0.793320894,mac,RStudio
746,splom,9,0.913443089,mac,RStudio
747,splom,10,1.057688951,mac,RStudio
748,splom,2,0.186155081,mac,RStudio
749,splom,3,0.24462986,mac,RStudio
750,splom,4,0.316336155,mac,RStudio
751,splom,5,0.435262203,mac,RStudio
752,splom,6,0.549233913,mac,RStudio
753,splom,7,0.662698984,mac,RStudio
754,splom,8,0.793757915,mac,RStudio
755,splom,9,0.917041063,mac,RStudio
756,splom,10,1.19196105,mac,RStudio
757,splom,2,0.203739882,mac,RStudio
758,splom,3,0.291729927,mac,RStudio
759,splom,4,0.395345926,mac,RStudio
760,splom,5,0.441490889,mac,RStudio
761,splom,6,0.574537039,mac,RStudio
762,splom,7,0.665774107,mac,RStudio
763,splom,8,0.804631948,mac,RStudio
764,splom,9,0.964452028,mac,RStudio
765,splom,10,2.105752945,mac,RStudio
766,splom,2,0.177320957,mac,RStudio
767,splom,3,0.239107132,mac,RStudio
768,splom,4,0.311730146,mac,RStudio
769,splom,5,0.385201931,mac,RStudio
770,splom,6,0.482316017,mac,RStudio
771,splom,7,0.59278512,mac,RStudio
772,splom,8,0.728666067,mac,RStudio
773,splom,9,0.829789162,mac,RStudio
774,splom,10,0.93328023,mac,RStudio
775,splom,2,0.163748026,mac,RStudio
776,splom,3,0.222579956,mac,RStudio
777,splom,4,0.300190926,mac,RStudio
778,splom,5,0.390254974,mac,RStudio
779,splom,6,0.49946785,mac,RStudio
780,splom,7,0.595283031,mac,RStudio
781,splom,8,0.717029095,mac,RStudio
782,splom,9,0.871837139,mac,RStudio
783,splom,10,0.964786053,mac,RStudio
784,splom,2,0.15951395,mac,RStudio
785,splom,3,0.231662989,mac,RStudio
786,splom,4,0.29861784,mac,RStudio
787,splom,5,0.394132137,mac,RStudio
788,splom,6,0.490721941,mac,RStudio
789,splom,7,0.588794947,mac,RStudio
790,splom,8,0.715028048,mac,RStudio
791,splom,9,2.008090973,mac,RStudio
792,splom,10,1.049597979,mac,RStudio
793,splom,2,0.183570147,mac,RStudio
794,splom,3,0.230787992,mac,RStudio
795,splom,4,0.281770945,mac,RStudio
796,splom,5,0.392196894,mac,RStudio
797,splom,6,0.505942106,mac,RStudio
798,splom,7,0.602006197,mac,RStudio
799,splom,8,0.743360996,mac,RStudio
800,splom,9,0.872534037,mac,RStudio
801,splom,10,0.985865831,mac,RStudio
802,splom,2,0.183307171,mac,RStudio
803,splom,3,0.240429163,mac,RStudio
804,splom,4,0.303470135,mac,RStudio
805,splom,5,0.411756039,mac,RStudio
806,splom,6,0.511786938,mac,RStudio
807,splom,7,0.622979879,mac,RStudio
808,splom,8,0.746965885,mac,RStudio
809,splom,9,0.851070881,mac,RStudio
810,splom,10,1.005552053,mac,RStudio
811,car,2,0.149271965,mac,RStudio
812,car,3,0.176000118,mac,RStudio
813,car,4,0.311697006,mac,RStudio
814,car,5,0.448250055,mac,RStudio
815,car,6,0.578811884,mac,RStudio
816,car,7,0.702214003,mac,RStudio
817,car,8,0.878691912,mac,RStudio
818,car,9,1.100402117,mac,RStudio
819,car,10,1.491257191,mac,RStudio
820,car,2,0.110420942,mac,RStudio
821,car,3,0.200092077,mac,RStudio
822,car,4,0.296431065,mac,RStudio
823,car,5,0.430741072,mac,RStudio
824,car,6,0.562680006,mac,RStudio
825,car,7,0.694956064,mac,RStudio
826,car,8,0.920318127,mac,RStudio
827,car,9,1.079682112,mac,RStudio
828,car,10,1.423064947,mac,RStudio
829,car,2,0.117254019,mac,RStudio
830,car,3,0.214527845,mac,RStudio
831,car,4,0.309724092,mac,RStudio
832,car,5,0.443353176,mac,RStudio
833,car,6,0.630948067,mac,RStudio
834,car,7,0.821870089,mac,RStudio
835,car,8,1.029740095,mac,RStudio
836,car,9,1.214171886,mac,RStudio
837,car,10,1.419553041,mac,RStudio
838,car,2,0.116685867,mac,RStudio
839,car,3,0.199139833,mac,RStudio
840,car,4,0.293636084,mac,RStudio
841,car,5,0.422842026,mac,RStudio
842,car,6,0.551377058,mac,RStudio
843,car,7,0.710023165,mac,RStudio
844,car,8,0.905053854,mac,RStudio
845,car,9,1.125001907,mac,RStudio
846,car,10,1.373629808,mac,RStudio
847,car,2,0.11459589,mac,RStudio
848,car,3,0.192739964,mac,RStudio
849,car,4,0.314938068,mac,RStudio
850,car,5,0.403424978,mac,RStudio
851,car,6,0.536653996,mac,RStudio
852,car,7,0.73652792,mac,RStudio
853,car,8,0.936411858,mac,RStudio
854,car,9,1.120410919,mac,RStudio
855,car,10,1.433280945,mac,RStudio
856,car,2,0.11835289,mac,RStudio
857,car,3,0.196192026,mac,RStudio
858,car,4,0.307106018,mac,RStudio
859,car,5,0.424988985,mac,RStudio
860,car,6,0.57091713,mac,RStudio
861,car,7,0.756499052,mac,RStudio
862,car,8,0.918453932,mac,RStudio
863,car,9,1.141690016,mac,RStudio
864,car,10,1.364104033,mac,RStudio
865,car,2,0.119163036,mac,RStudio
866,car,3,0.201838017,mac,RStudio
867,car,4,0.28488493,mac,RStudio
868,car,5,0.425465107,mac,RStudio
869,car,6,0.569077015,mac,RStudio
870,car,7,0.720238209,mac,RStudio
871,car,8,0.951865911,mac,RStudio
872,car,9,1.13223815,mac,RStudio
873,car,10,1.365562201,mac,RStudio
874,car,2,0.12365818,mac,RStudio
875,car,3,0.208176851,mac,RStudio
876,car,4,0.282892942,mac,RStudio
877,car,5,0.438235998,mac,RStudio
878,car,6,0.575165987,mac,RStudio
879,car,7,0.758694172,mac,RStudio
880,car,8,0.956801176,mac,RStudio
881,car,9,1.140290976,mac,RStudio
882,car,10,1.383238077,mac,RStudio
883,car,2,0.111212015,mac,RStudio
884,car,3,0.207449198,mac,RStudio
885,car,4,0.304173946,mac,RStudio
886,car,5,0.432849169,mac,RStudio
887,car,6,0.57554698,mac,RStudio
888,car,7,0.711987019,mac,RStudio
889,car,8,0.96122098,mac,RStudio
890,car,9,1.219272137,mac,RStudio
891,car,10,1.392524004,mac,RStudio
892,car,2,0.114063978,mac,RStudio
893,car,3,0.212147951,mac,RStudio
894,car,4,0.289938927,mac,RStudio
895,car,5,0.426252127,mac,RStudio
896,car,6,0.566400051,mac,RStudio
897,car,7,0.736088991,mac,RStudio
898,car,8,0.968892097,mac,RStudio
899,car,9,1.168959856,mac,RStudio
900,car,10,1.413532972,mac,RStudio
901,car,2,0.112330914,mac,RStudio
902,car,3,0.21359396,mac,RStudio
903,car,4,0.300065041,mac,RStudio
904,car,5,0.457130909,mac,RStudio
905,car,6,0.558794022,mac,RStudio
906,car,7,0.744853973,mac,RStudio
907,car,8,0.935446978,mac,RStudio
908,car,9,1.773166895,mac,RStudio
909,car,10,1.288114071,mac,RStudio
910,car,2,0.111803055,mac,RStudio
911,car,3,0.205610037,mac,RStudio
912,car,4,0.286537886,mac,RStudio
913,car,5,0.420826912,mac,RStudio
914,car,6,0.527819157,mac,RStudio
915,car,7,0.735769033,mac,RStudio
916,car,8,0.877179146,mac,RStudio
917,car,9,1.081058979,mac,RStudio
918,car,10,1.313184023,mac,RStudio
919,car,2,0.109744072,mac,RStudio
920,car,3,0.196284056,mac,RStudio
921,car,4,0.30151701,mac,RStudio
922,car,5,0.405509949,mac,RStudio
923,car,6,0.54904604,mac,RStudio
924,car,7,0.738405228,mac,RStudio
925,car,8,0.897910118,mac,RStudio
926,car,9,1.146306038,mac,RStudio
927,car,10,1.37424016,mac,RStudio
928,car,2,0.116535902,mac,RStudio
929,car,3,0.210524797,mac,RStudio
930,car,4,0.309435844,mac,RStudio
931,car,5,0.396914005,mac,RStudio
932,car,6,0.542744875,mac,RStudio
933,car,7,0.717805862,mac,RStudio
934,car,8,0.898275137,mac,RStudio
935,car,9,1.100422859,mac,RStudio
936,car,10,1.355986834,mac,RStudio
937,car,2,0.107918978,mac,RStudio
938,car,3,0.191981077,mac,RStudio
939,car,4,0.321941137,mac,RStudio
940,car,5,0.423038006,mac,RStudio
941,car,6,0.548930883,mac,RStudio
942,car,7,0.728185892,mac,RStudio
943,car,8,0.869240046,mac,RStudio
944,car,9,1.095927954,mac,RStudio
945,car,10,1.346626043,mac,RStudio
946,car,2,0.111949921,mac,RStudio
947,car,3,0.204482079,mac,RStudio
948,car,4,0.30263114,mac,RStudio
949,car,5,0.407547951,mac,RStudio
950,car,6,0.548031092,mac,RStudio
951,car,7,0.743487835,mac,RStudio
952,car,8,0.896785021,mac,RStudio
953,car,9,1.112276793,mac,RStudio
954,car,10,1.353967905,mac,RStudio
955,car,2,0.110226154,mac,RStudio
956,car,3,0.196552992,mac,RStudio
957,car,4,0.307104111,mac,RStudio
958,car,5,0.409180164,mac,RStudio
959,car,6,0.563003063,mac,RStudio
960,car,7,0.731331825,mac,RStudio
961,car,8,0.898490906,mac,RStudio
962,car,9,1.104255199,mac,RStudio
963,car,10,1.34879303,mac,RStudio
964,car,2,0.113898993,mac,RStudio
965,car,3,0.223448992,mac,RStudio
966,car,4,0.332534075,mac,RStudio
967,car,5,0.433331013,mac,RStudio
968,car,6,0.534258127,mac,RStudio
969,car,7,0.737733841,mac,RStudio
970,car,8,0.897739172,mac,RStudio
971,car,9,1.105242968,mac,RStudio
972,car,10,1.336405039,mac,RStudio
973,car,2,0.110580921,mac,RStudio
974,car,3,0.200205088,mac,RStudio
975,car,4,0.308207989,mac,RStudio
976,car,5,0.424779892,mac,RStudio
977,car,6,0.56498313,mac,RStudio
978,car,7,0.751837015,mac,RStudio
979,car,8,0.900710106,mac,RStudio
980,car,9,1.136945963,mac,RStudio
981,car,10,1.362330914,mac,RStudio
982,car,2,0.109898806,mac,RStudio
983,car,3,0.194225073,mac,RStudio
984,car,4,0.293244123,mac,RStudio
985,car,5,0.443207026,mac,RStudio
986,car,6,0.588254929,mac,RStudio
987,car,7,0.739543915,mac,RStudio
988,car,8,0.951222897,mac,RStudio
989,car,9,1.176353931,mac,RStudio
990,car,10,1.374057055,mac,RStudio
991,car,2,0.118158817,mac,RStudio
992,car,3,0.209005117,mac,RStudio
993,car,4,0.300014019,mac,RStudio
994,car,5,0.434971094,mac,RStudio
995,car,6,0.562037945,mac,RStudio
996,car,7,0.730304956,mac,RStudio
997,car,8,0.951202869,mac,RStudio
998,car,9,1.106645107,mac,RStudio
999,car,10,1.38383913,mac,RStudio
1000,car,2,0.119617939,mac,RStudio
1001,car,3,0.192355871,mac,RStudio
1002,car,4,0.361850023,mac,RStudio
1003,car,5,0.421218872,mac,RStudio
1004,car,6,0.585230827,mac,RStudio
1005,car,7,0.777802944,mac,RStudio
1006,car,8,0.944662094,mac,RStudio
1007,car,9,1.184944868,mac,RStudio
1008,car,10,1.442877769,mac,RStudio
1009,car,2,0.117300987,mac,RStudio
1010,car,3,0.198395014,mac,RStudio
1011,car,4,0.328856945,mac,RStudio
1012,car,5,0.422811985,mac,RStudio
1013,car,6,0.589231968,mac,RStudio
1014,car,7,0.754018068,mac,RStudio
1015,car,8,0.950031996,mac,RStudio
1016,car,9,1.16125679,mac,RStudio
1017,car,10,1.387540817,mac,RStudio
1018,car,2,0.116018057,mac,RStudio
1019,car,3,0.205766916,mac,RStudio
1020,car,4,0.295255184,mac,RStudio
1021,car,5,0.697284937,mac,RStudio
1022,car,6,0.547308922,mac,RStudio
1023,car,7,0.695187807,mac,RStudio
1024,car,8,0.88467288,mac,RStudio
1025,car,9,1.088327885,mac,RStudio
1026,car,10,1.30154705,mac,RStudio
1027,car,2,0.108568907,mac,RStudio
1028,car,3,0.213996887,mac,RStudio
1029,car,4,0.286812067,mac,RStudio
1030,car,5,0.41697216,mac,RStudio
1031,car,6,0.523322821,mac,RStudio
1032,car,7,0.716935873,mac,RStudio
1033,car,8,0.891241074,mac,RStudio
1034,car,9,1.063539028,mac,RStudio
1035,car,10,1.29458499,mac,RStudio
1036,car,2,0.113455057,mac,RStudio
1037,car,3,0.198635101,mac,RStudio
1038,car,4,0.300708055,mac,RStudio
1039,car,5,0.406753063,mac,RStudio
1040,car,6,0.573890924,mac,RStudio
1041,car,7,0.710724115,mac,RStudio
1042,car,8,0.892591,mac,RStudio
1043,car,9,1.082006931,mac,RStudio
1044,car,10,1.30450201,mac,RStudio
1045,car,2,0.111002922,mac,RStudio
1046,car,3,0.19679904,mac,RStudio
1047,car,4,0.308157206,mac,RStudio
1048,car,5,0.404804945,mac,RStudio
1049,car,6,0.550481081,mac,RStudio
1050,car,7,0.711267948,mac,RStudio
1051,car,8,0.901744127,mac,RStudio
1052,car,9,1.076359987,mac,RStudio
1053,car,10,1.315067053,mac,RStudio
1054,car,2,0.113734961,mac,RStudio
1055,car,3,0.194283009,mac,RStudio
1056,car,4,0.303922892,mac,RStudio
1057,car,5,0.413024902,mac,RStudio
1058,car,6,0.541919947,mac,RStudio
1059,car,7,0.72845602,mac,RStudio
1060,car,8,0.920106173,mac,RStudio
1061,car,9,1.122510195,mac,RStudio
1062,car,10,1.376394987,mac,RStudio
1063,car,2,0.111045122,mac,RStudio
1064,car,3,0.193836927,mac,RStudio
1065,car,4,0.321238041,mac,RStudio
1066,car,5,0.42386198,mac,RStudio
1067,car,6,0.566271067,mac,RStudio
1068,car,7,0.72856307,mac,RStudio
1069,car,8,0.911636829,mac,RStudio
1070,car,9,1.114547014,mac,RStudio
1071,car,10,1.337774038,mac,RStudio
1072,car,2,0.111464024,mac,RStudio
1073,car,3,0.193547964,mac,RStudio
1074,car,4,0.295725822,mac,RStudio
1075,car,5,0.417043924,mac,RStudio
1076,car,6,0.542538881,mac,RStudio
1077,car,7,0.702409029,mac,RStudio
1078,car,8,0.967174053,mac,RStudio
1079,car,9,1.134872913,mac,RStudio
1080,car,10,1.363422871,mac,RStudio
1,pairs,2,0.607835054,mac,R
2,pairs,3,0.070474863,mac,R
3,pairs,4,0.127517939,mac,R
4,pairs,5,0.168678999,mac,R
5,pairs,6,0.199825048,mac,R
6,pairs,7,0.263945103,mac,R
7,pairs,8,0.435674906,mac,R
8,pairs,9,0.363691092,mac,R
9,pairs,10,0.459464073,mac,R
10,pairs,2,0.046656847,mac,R
11,pairs,3,0.089823008,mac,R
12,pairs,4,0.101114035,mac,R
13,pairs,5,0.158607006,mac,R
14,pairs,6,0.200726032,mac,R
15,pairs,7,0.254940987,mac,R
16,pairs,8,0.302343845,mac,R
17,pairs,9,0.362809896,mac,R
18,pairs,10,0.412458181,mac,R
19,pairs,2,0.039615154,mac,R
20,pairs,3,0.083001137,mac,R
21,pairs,4,0.08912611,mac,R
22,pairs,5,0.153688192,mac,R
23,pairs,6,0.18801403,mac,R
24,pairs,7,0.242287874,mac,R
25,pairs,8,0.286539793,mac,R
26,pairs,9,0.373173952,mac,R
27,pairs,10,0.670780182,mac,R
28,pairs,2,0.096954107,mac,R
29,pairs,3,0.179250002,mac,R
30,pairs,4,0.16565609,mac,R
31,pairs,5,0.184182167,mac,R
32,pairs,6,0.240008831,mac,R
33,pairs,7,0.27637291,mac,R
34,pairs,8,0.315922976,mac,R
35,pairs,9,0.384888887,mac,R
36,pairs,10,0.486672878,mac,R
37,pairs,2,0.051609039,mac,R
38,pairs,3,0.076992989,mac,R
39,pairs,4,0.128290176,mac,R
40,pairs,5,0.157964945,mac,R
41,pairs,6,0.202663898,mac,R
42,pairs,7,0.247917891,mac,R
43,pairs,8,0.30588007,mac,R
44,pairs,9,0.400220871,mac,R
45,pairs,10,0.453608036,mac,R
46,pairs,2,0.068336964,mac,R
47,pairs,3,0.081919909,mac,R
48,pairs,4,0.11281395,mac,R
49,pairs,5,0.152320147,mac,R
50,pairs,6,0.206492901,mac,R
51,pairs,7,0.257806063,mac,R
52,pairs,8,0.319626093,mac,R
53,pairs,9,0.392364979,mac,R
54,pairs,10,0.434156895,mac,R
55,pairs,2,0.04461503,mac,R
56,pairs,3,0.092325926,mac,R
57,pairs,4,0.098202944,mac,R
58,pairs,5,0.164481878,mac,R
59,pairs,6,0.218168974,mac,R
60,pairs,7,0.244518995,mac,R
61,pairs,8,0.296222925,mac,R
62,pairs,9,0.372410059,mac,R
63,pairs,10,0.473677874,mac,R
64,pairs,2,0.047477961,mac,R
65,pairs,3,0.065393925,mac,R
66,pairs,4,0.122659922,mac,R
67,pairs,5,0.17185998,mac,R
68,pairs,6,0.227241039,mac,R
69,pairs,7,0.245468855,mac,R
70,pairs,8,0.312941074,mac,R
71,pairs,9,0.409010887,mac,R
72,pairs,10,0.459271908,mac,R
73,pairs,2,0.047226191,mac,R
74,pairs,3,0.066861868,mac,R
75,pairs,4,0.136980057,mac,R
76,pairs,5,0.163143873,mac,R
77,pairs,6,0.207161903,mac,R
78,pairs,7,0.247414827,mac,R
79,pairs,8,0.299346924,mac,R
80,pairs,9,0.360374928,mac,R
81,pairs,10,0.448689938,mac,R
82,pairs,2,0.04882288,mac,R
83,pairs,3,0.091833115,mac,R
84,pairs,4,0.115064859,mac,R
85,pairs,5,0.15021801,mac,R
86,pairs,6,0.211454153,mac,R
87,pairs,7,0.259857893,mac,R
88,pairs,8,0.326416969,mac,R
89,pairs,9,0.370624781,mac,R
90,pairs,10,0.449163198,mac,R
91,pairs,2,0.045845032,mac,R
92,pairs,3,0.113411188,mac,R
93,pairs,4,0.096626043,mac,R
94,pairs,5,0.167325974,mac,R
95,pairs,6,0.212933064,mac,R
96,pairs,7,0.282406092,mac,R
97,pairs,8,0.292618036,mac,R
98,pairs,9,0.356169939,mac,R
99,pairs,10,0.460532904,mac,R
100,pairs,2,0.047765017,mac,R
101,pairs,3,0.076493025,mac,R
102,pairs,4,0.131934166,mac,R
103,pairs,5,0.168314934,mac,R
104,pairs,6,0.207877159,mac,R
105,pairs,7,0.267365932,mac,R
106,pairs,8,0.336614132,mac,R
107,pairs,9,0.379260063,mac,R
108,pairs,10,0.436677933,mac,R
109,pairs,2,0.057805061,mac,R
110,pairs,3,0.073784828,mac,R
111,pairs,4,0.121421099,mac,R
112,pairs,5,0.162482023,mac,R
113,pairs,6,0.225894928,mac,R
114,pairs,7,0.241943121,mac,R
115,pairs,8,0.296730995,mac,R
116,pairs,9,0.398705006,mac,R
117,pairs,10,0.51204896,mac,R
118,pairs,2,0.067800999,mac,R
119,pairs,3,0.071267128,mac,R
120,pairs,4,0.140650988,mac,R
121,pairs,5,0.189468861,mac,R
122,pairs,6,0.193085909,mac,R
123,pairs,7,0.240453959,mac,R
124,pairs,8,0.305772066,mac,R
125,pairs,9,0.351723909,mac,R
126,pairs,10,0.428074121,mac,R
127,pairs,2,0.050213099,mac,R
128,pairs,3,0.086773872,mac,R
129,pairs,4,0.098906994,mac,R
130,pairs,5,0.156733036,mac,R
131,pairs,6,0.215391874,mac,R
132,pairs,7,0.240351915,mac,R
133,pairs,8,0.308749914,mac,R
134,pairs,9,0.376085043,mac,R
135,pairs,10,0.445133924,mac,R
136,pairs,2,0.06142211,mac,R
137,pairs,3,0.071838856,mac,R
138,pairs,4,0.115336895,mac,R
139,pairs,5,0.149906158,mac,R
140,pairs,6,0.20402503,mac,R
141,pairs,7,0.231965065,mac,R
142,pairs,8,0.288824081,mac,R
143,pairs,9,0.361807108,mac,R
144,pairs,10,0.434043169,mac,R
145,pairs,2,0.043926001,mac,R
146,pairs,3,0.085675955,mac,R
147,pairs,4,0.14250493,mac,R
148,pairs,5,0.150847912,mac,R
149,pairs,6,0.219695807,mac,R
150,pairs,7,0.240525961,mac,R
151,pairs,8,0.29203701,mac,R
152,pairs,9,0.372370958,mac,R
153,pairs,10,0.428226233,mac,R
154,pairs,2,0.066451073,mac,R
155,pairs,3,0.073848963,mac,R
156,pairs,4,0.124125004,mac,R
157,pairs,5,0.161556959,mac,R
158,pairs,6,0.202092886,mac,R
159,pairs,7,0.237366915,mac,R
160,pairs,8,0.292734861,mac,R
161,pairs,9,0.363356113,mac,R
162,pairs,10,0.442438841,mac,R
163,pairs,2,0.04309988,mac,R
164,pairs,3,0.067255974,mac,R
165,pairs,4,0.107353926,mac,R
166,pairs,5,0.165439129,mac,R
167,pairs,6,0.200224161,mac,R
168,pairs,7,0.248263121,mac,R
169,pairs,8,0.288096905,mac,R
170,pairs,9,0.374521017,mac,R
171,pairs,10,0.526654005,mac,R
172,pairs,2,0.046993017,mac,R
173,pairs,3,0.066658974,mac,R
174,pairs,4,0.126379013,mac,R
175,pairs,5,0.163596153,mac,R
176,pairs,6,0.208184004,mac,R
177,pairs,7,0.258697033,mac,R
178,pairs,8,0.294693947,mac,R
179,pairs,9,0.366136074,mac,R
180,pairs,10,0.442620993,mac,R
181,pairs,2,0.044452906,mac,R
182,pairs,3,0.089112997,mac,R
183,pairs,4,0.11044693,mac,R
184,pairs,5,0.139619827,mac,R
185,pairs,6,0.227970123,mac,R
186,pairs,7,0.234158993,mac,R
187,pairs,8,0.301267862,mac,R
188,pairs,9,0.366990089,mac,R
189,pairs,10,0.464843988,mac,R
190,pairs,2,0.067618132,mac,R
191,pairs,3,0.071199179,mac,R
192,pairs,4,0.125686169,mac,R
193,pairs,5,0.191196918,mac,R
194,pairs,6,0.202676058,mac,R
195,pairs,7,0.256128073,mac,R
196,pairs,8,0.32080102,mac,R
197,pairs,9,0.454220057,mac,R
198,pairs,10,0.511413097,mac,R
199,pairs,2,0.04698801,mac,R
200,pairs,3,0.092015982,mac,R
201,pairs,4,0.099143982,mac,R
202,pairs,5,0.159915924,mac,R
203,pairs,6,0.208848,mac,R
204,pairs,7,0.251940012,mac,R
205,pairs,8,0.31061101,mac,R
206,pairs,9,0.404831886,mac,R
207,pairs,10,0.430892944,mac,R
208,pairs,2,0.047342062,mac,R
209,pairs,3,0.073740959,mac,R
210,pairs,4,0.123938084,mac,R
211,pairs,5,0.159906149,mac,R
212,pairs,6,0.198229074,mac,R
213,pairs,7,0.26189208,mac,R
214,pairs,8,0.330209017,mac,R
215,pairs,9,0.363816977,mac,R
216,pairs,10,0.501627922,mac,R
217,pairs,2,0.048923016,mac,R
218,pairs,3,0.066378832,mac,R
219,pairs,4,0.143246889,mac,R
220,pairs,5,0.222933054,mac,R
221,pairs,6,0.206310987,mac,R
222,pairs,7,0.252188921,mac,R
223,pairs,8,0.383987904,mac,R
224,pairs,9,0.389624834,mac,R
225,pairs,10,0.495584965,mac,R
226,pairs,2,0.069610119,mac,R
227,pairs,3,0.075836897,mac,R
228,pairs,4,0.130657911,mac,R
229,pairs,5,0.177488089,mac,R
230,pairs,6,0.22629118,mac,R
231,pairs,7,0.271625042,mac,R
232,pairs,8,0.317313194,mac,R
233,pairs,9,0.362185001,mac,R
